IDENTIFIER: Reference ID,FORMULA,Microstructure,Processing method,grain size,Exp. Density,Calculated Density,HV,Type of test,Test temperature,YS,UTS,Elongation,Elongation plastic,Exp. Young modulus,Calculated Young modulus,Ag,Al,B,C,Ca,Co,Cr,Cu,Fe,Ga,Hf,Li,Mg,Mn,Mo,Nb,Nd,Ni,Pd,Re,Sc,Si,Sn,Ta,Ti,V,W,Y,Zn,Zr,B2,BCC,FCC,Sec.,HCP,L12,Laves,Other,ANNEAL,CAST,OTHER,POWDER,WROUGHT,C_test,T_test
233,Fe1 Mo1 Nb1 Ti1 V1,BCC+B2,CAST,,,7.4,699,C,25,1707,,1.7,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
234,Al0.15 Cr0.5 Cu0.25 Fe0.5 Ni1,FCC,WROUGHT,,,7.8,107,T,25,62,169,98,,16.6,200,0,0.15,0,0,0,0,0.5,0.25,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
234,Al0.15 Cr0.5 Cu0.25 Fe0.5 Ni1,FCC+L12,WROUGHT,,,7.8,209,T,25,350,642,73,,47,,0,0.15,0,0,0,0,0.5,0.25,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
234,Al0.15 Cr0.5 Cu0.25 Fe0.5 Ni1,FCC+L12+Sec.,WROUGHT,,,7.8,321,T,25,535,904,39,,35.2,,0,0.15,0,0,0,0,0.5,0.25,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1
234,Al0.15 Cr0.5 Cu0.25 Fe0.5 Ni1,FCC+L12+Sec.,WROUGHT,,,7.8,159,T,25,255,584,88,,51.4,,0,0.15,0,0,0,0,0.5,0.25,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,60,,9.9,,,20,,,,,88.9,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,40,,,,,88.6,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,60,,,,,88.4,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,80,,,,,88.1,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,100,,,,,87.9,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,120,,,,,87.7,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,140,,,,,87.5,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,160,,,,,87.3,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,180,,,,,87.1,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,200,,,,,86.9,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,220,,,,,86.7,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,240,,,,,86.5,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,260,,,,,86.3,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,280,,,,,86.1,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,300,,,,,85.8,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,320,,,,,85.5,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,340,,,,,85.2,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,360,,,,,84.9,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,380,,,,,84.5,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,400,,,,,84.2,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,420,,,,,83.8,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,440,,,,,83.5,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,460,,,,,83.1,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,480,,,,,82.7,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,500,,,,,82.3,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,520,,,,,81.9,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,540,,,,,81.6,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,560,,,,,81.3,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,580,,,,,81,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,600,,,,,80.7,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,620,,,,,80.4,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,640,,,,,80.2,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,660,,,,,80,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,680,,,,,79.8,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,700,,,,,79.6,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,720,,,,,79.3,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,740,,,,,79,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,760,,,,,78.7,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,780,,,,,78.4,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,800,,,,,78.1,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,820,,,,,77.7,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,,,9.9,,,840,,,,,77.4,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
237,Co1 Cr1 Fe1 Ni1 Ti0.3,FCC,WROUGHT,90,,7.8,263,T,25,540,772,60,,,214,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
237,Co1 Cr1 Fe1 Ni1 Ti0.3,FCC,WROUGHT,216,,7.8,185,,,,,,,,214,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
237,Co0.333 Cr0.667 Fe0.667 Ni1 Ti0.2,FCC,WROUGHT,263,,7.8,197,,,,,,,,213,0,0,0,0,0,0.333,0.667,0,0.667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
237,Co0.333 Cr0.667 Fe0.667 Ni1 Ti0.2,FCC,WROUGHT,90,,7.8,308,T,25,586,875,46,,,213,0,0,0,0,0,0.333,0.667,0,0.667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
237,Cr0.5 Fe0.5 Ni1 Ti0.15,FCC,WROUGHT,90,,7.8,335,T,25,672,982,37,,,212,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
237,Cr0.5 Fe0.5 Ni1 Ti0.15,FCC,WROUGHT,324,,7.8,204,,,,,,,,212,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
238,Nb1 Ta1 Ti1,BCC,WROUGHT,,,10,,C,20,573,,,,,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
238,Nb1 Ta1 Ti1,BCC,WROUGHT,,,10,,C,100,486,,,,,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
238,Nb1 Ta1 Ti1,BCC,WROUGHT,,,10,,C,200,378,,,,,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
238,Nb1 Ta1 Ti1,BCC,WROUGHT,,,10,,C,300,314,,,,,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
238,Nb1 Ta1 Ti1,BCC,WROUGHT,,,10,,C,400,232,,,,,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
238,Nb1 Ta1 Ti1,BCC,WROUGHT,,,10,,C,600,222,,,,,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
238,Nb1 Ta1 Ti1,BCC,WROUGHT,,,10,,C,800,210,,,,,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
238,Nb1 Ta1 Ti1,BCC,WROUGHT,,,10,,C,1000,160,,,,,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
238,Al1 Nb1 Ta1 Ti1,BCC,CAST,,,8.2,,C,20,1152,,,,,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
238,Al1 Nb1 Ta1 Ti1,BCC,CAST,,,8.2,,C,200,740,,,,,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
238,Al1 Nb1 Ta1 Ti1,BCC,CAST,,,8.2,,C,100,740,,,,,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
238,Mo1 Nb1 Ta1 Ti1,BCC,ANNEAL,,,10,,C,20,1210,,,,,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
238,Mo1 Nb1 Ta1 Ti1,BCC,ANNEAL,,,10,,C,60,1071,,,,,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
238,Mo1 Nb1 Ta1 Ti1,BCC,ANNEAL,,,10,,C,100,1029,,,,,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
238,Mo1 Nb1 Ta1 Ti1,BCC,ANNEAL,,,10,,C,200,868,,,,,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
238,Mo1 Nb1 Ta1 Ti1,BCC,ANNEAL,,,10,,C,300,732,,,,,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
238,Mo1 Nb1 Ta1 Ti1,BCC,ANNEAL,,,10,,C,400,685,,,,,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
238,Mo1 Nb1 Ta1 Ti1,BCC,ANNEAL,,,10,,C,600,593,,,,,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
238,Mo1 Nb1 Ta1 Ti1,BCC,ANNEAL,,,10,,C,800,564,,,,,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
238,Mo1 Nb1 Ta1 Ti1,BCC,ANNEAL,,,10,,C,1000,539,,,,,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
238,Nb1 Ta1 Ti1 W1,BCC,ANNEAL,,,12.1,,C,20,1054,,,,,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
238,Nb1 Ta1 Ti1 W1,BCC,ANNEAL,,,12.1,,C,100,968,,,,,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
238,Nb1 Ta1 Ti1 W1,BCC,ANNEAL,,,12.1,,C,200,869,,,,,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
238,Nb1 Ta1 Ti1 W1,BCC,ANNEAL,,,12.1,,C,300,754,,,,,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
238,Nb1 Ta1 Ti1 W1,BCC,ANNEAL,,,12.1,,C,400,627,,,,,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
238,Nb1 Ta1 Ti1 W1,BCC,ANNEAL,,,12.1,,C,600,596,,,,,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
238,Nb1 Ta1 Ti1 W1,BCC,ANNEAL,,,12.1,,C,800,564,,,,,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
238,Nb1 Ta1 Ti1 W1,BCC,ANNEAL,,,12.1,,C,1000,459,,,,,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
238,Hf1 Nb1 Ta1 Ti1,BCC,ANNEAL,,,10.9,,C,20,860,,,,,119,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
238,Hf1 Nb1 Ta1 Ti1,BCC,ANNEAL,,,10.9,,C,20,834,,,,,119,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
238,Hf1 Nb1 Ta1 Ti1,BCC,ANNEAL,,,10.9,,C,200,610,,,,,119,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
238,Hf1 Nb1 Ta1 Ti1,BCC,ANNEAL,,,10.9,,C,600,473,,,,,119,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
238,Cr1 Mo1 Nb1 Ti1,BCC,ANNEAL,,,7.6,,C,20,1630,,,,,196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
238,Cr1 Mo1 Nb1 Ti1,BCC,ANNEAL,,,7.6,,C,200,1268,,,,,196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
238,Cr1 Mo1 Nb1 Ti1,BCC,ANNEAL,,,7.6,,C,400,1115,,,,,196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
238,Cr1 Mo1 Nb1 Ti1,BCC,ANNEAL,,,7.6,,C,600,1062,,,,,196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
238,Cr1 Mo1 Nb1 Ti1,BCC,ANNEAL,,,7.6,,C,800,1058,,,,,196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
238,Cr1 Mo1 Ta1 Ti1,BCC+Laves,ANNEAL,,,9.9,,C,20,1795,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
238,Cr1 Mo1 Ta1 Ti1,BCC+Laves,ANNEAL,,,9.9,,C,100,1506,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
238,Cr1 Mo1 Ta1 Ti1,BCC+Laves,ANNEAL,,,9.9,,C,200,1266,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
